iter	Logloss
1513	0.3148350009
1514	0.3147572334
1515	0.3146634634
1516	0.3146030684
1517	0.3145333228
1518	0.3144417573
1519	0.3143536989
1520	0.3143536051
1521	0.3142209712
1522	0.314206881
1523	0.3141825236
1524	0.3141825442
1525	0.3140920234
1526	0.3140874418
1527	0.3139927524
1528	0.3138675154
1529	0.3137680691
1530	0.3137331188
1531	0.3135614376
1532	0.3135566645
1533	0.3135369805
1534	0.3134537926
1535	0.3133700815
1536	0.3133553693
1537	0.3133552543
1538	0.3133549749
1539	0.3133428414
1540	0.3132218707
1541	0.3132180414
1542	0.313183809
1543	0.3131165495
1544	0.313103347
1545	0.3130491828
1546	0.313034137
1547	0.3129602765
1548	0.312951594
1549	0.3128557921
1550	0.3127790495
1551	0.3127263328
1552	0.3126428812
1553	0.3125901095
1554	0.3125001564
1555	0.3124771507
1556	0.3124089773
1557	0.312305482
1558	0.3122858245
1559	0.3122409166
1560	0.3121715856
1561	0.3121676911
1562	0.3121592414
1563	0.3121557863
1564	0.3120488152
1565	0.3119578815
1566	0.3119552483
1567	0.3119267584
1568	0.311778755
1569	0.3117736068
1570	0.31176834
1571	0.3117604948
1572	0.3116323221
1573	0.311628586
1574	0.3116086618
1575	0.3115031554
1576	0.3114881409
1577	0.3113602998
1578	0.3113136999
1579	0.3112065683
1580	0.3110876555
1581	0.3110477943
1582	0.3110255226
1583	0.3109861887
1584	0.3109036723
1585	0.3108574162
1586	0.3108493789
1587	0.3108334558
1588	0.3108299808
1589	0.3107397177
1590	0.3106384891
1591	0.3105867991
1592	0.3104996624
1593	0.3103859444
1594	0.310320001
1595	0.3102195008
1596	0.3102113444
1597	0.3102046855
1598	0.3100931647
1599	0.3099941985
1600	0.3098868278
1601	0.3098848412
1602	0.3098092004
1603	0.3096766811
1604	0.3096319803
1605	0.3096242456
1606	0.3095870848
1607	0.3094604441
1608	0.3094322438
1609	0.3093393122
1610	0.3092822271
1611	0.3092256344
1612	0.3091788399
1613	0.3090515441
1614	0.3089285578
1615	0.3088997081
1616	0.3088580782
1617	0.3087347849
1618	0.3087347842
1619	0.3086375673
1620	0.3085716762
1621	0.3084961956
1622	0.3084214239
1623	0.3083615817
1624	0.3082623342
1625	0.308213126
1626	0.3081896286
1627	0.3080962723
1628	0.3080049696
1629	0.3079314336
1630	0.3078009656
1631	0.3077746594
1632	0.3077673752
1633	0.307657316
1634	0.3076315372
1635	0.3075323407
1636	0.3075318834
1637	0.3074667055
1638	0.307371707
1639	0.3073529938
1640	0.3073499463
1641	0.307258898
1642	0.3071723499
1643	0.3071413424
1644	0.307119666
1645	0.3070113056
1646	0.3069553743
1647	0.3068959286
1648	0.3068193692
1649	0.3067247489
1650	0.3067216162
1651	0.306714583
1652	0.3066213136
1653	0.3066094966
1654	0.3065525617
1655	0.3064357917
1656	0.3063184053
1657	0.3062414696
1658	0.30617874
1659	0.3061232943
1660	0.3060246772
1661	0.3058868434
1662	0.3057296968
1663	0.3056521494
1664	0.3056288408
1665	0.3055669592
1666	0.3054687327
1667	0.3054530576
1668	0.3053467536
1669	0.3052822189
1670	0.3052787489
1671	0.305258067
1672	0.3051667809
1673	0.3051386489
1674	0.3050892948
1675	0.3050085265
1676	0.3049442241
1677	0.3048914985
1678	0.304788719
1679	0.3046153767
1680	0.3045419429
1681	0.3045182582
1682	0.3045101427
1683	0.304496698
1684	0.3044036945
1685	0.3043951419
1686	0.3043734728
1687	0.304299772
1688	0.304295492
1689	0.304205205
1690	0.3041830169
1691	0.3041269423
1692	0.3041232609
1693	0.3040119244
1694	0.3039221744
1695	0.3039189149
1696	0.3039076163
1697	0.3038098753
1698	0.3037190502
1699	0.3037165091
1700	0.3037082787
1701	0.3036528058
1702	0.3036264914
1703	0.3036195999
1704	0.3036102363
1705	0.3035268398
1706	0.3035141491
1707	0.3035101467
1708	0.3033866206
1709	0.3032817002
1710	0.3032159427
1711	0.3031931676
1712	0.3031415103
1713	0.3031249917
1714	0.3030807825
1715	0.3030377106
1716	0.302914206
1717	0.3028369848
1718	0.3027953458
1719	0.3027904458
1720	0.3026611592
1721	0.3026242552
1722	0.3025245617
1723	0.3024838453
1724	0.3023205201
1725	0.3022396619
1726	0.3021516908
1727	0.3020177644
1728	0.3019670099
1729	0.3019142368
1730	0.3018670376
1731	0.3018089946
1732	0.3017704988
1733	0.3016934178
1734	0.3016508882
1735	0.3016112726
1736	0.301507533
1737	0.3014239073
1738	0.3013176877
1739	0.3013141568
1740	0.3012051235
1741	0.301169735
1742	0.3011617004
1743	0.3011140796
1744	0.3010690312
1745	0.3010690735
1746	0.3009448949
1747	0.3009419421
1748	0.3009361767
1749	0.3008988648
1750	0.3008300685
1751	0.300821464
1752	0.3007533175
1753	0.300670436
1754	0.3006060624
1755	0.300602733
1756	0.3005738728
1757	0.3005183736
1758	0.3004398438
1759	0.3003596434
1760	0.300271135
1761	0.3001507611
1762	0.3001383449
1763	0.3000890207
1764	0.2999695351
1765	0.2998418418
1766	0.2998385137
1767	0.2997716479
1768	0.2997645822
1769	0.299669302
1770	0.299554683
1771	0.2994412165
1772	0.299327188
1773	0.2992695181
1774	0.2991293774
1775	0.2990649826
1776	0.2990186315
1777	0.2988408116
1778	0.2988382654
1779	0.2987974869
1780	0.2987699957
1781	0.2987466302
1782	0.2986672421
1783	0.2986162653
1784	0.2985530741
1785	0.2985228812
1786	0.2983989905
1787	0.2983374165
1788	0.2982534391
1789	0.298231653
1790	0.2982266175
1791	0.2982029059
1792	0.2980839346
1793	0.2980780177
1794	0.2980778034
1795	0.2980046642
1796	0.2979029355
1797	0.2978616559
1798	0.2977628762
1799	0.2976999056
1800	0.297555686
1801	0.2975125427
1802	0.2975098463
1803	0.297489482
1804	0.297484239
1805	0.297470558
1806	0.2974462088
1807	0.2974013619
1808	0.2973459437
1809	0.2973406118
1810	0.2972895324
1811	0.2972831723
1812	0.2972253094
1813	0.2972172933
1814	0.2972140154
1815	0.2971548964
1816	0.2970809438
1817	0.2970630098
1818	0.2970501671
1819	0.2970408573
1820	0.2970072303
1821	0.2968932098
1822	0.2968058912
1823	0.2968005323
1824	0.2967238512
1825	0.2966334082
1826	0.2966319829
1827	0.2966198401
1828	0.296594419
1829	0.2965879365
1830	0.2965563585
1831	0.2964534461
1832	0.296409688
1833	0.2964071065
1834	0.2962785253
1835	0.2962759995
1836	0.2962284384
1837	0.2960936462
1838	0.2959902952
1839	0.2958973286
1840	0.2958313776
1841	0.2957718282
1842	0.295693735
1843	0.2955836274
1844	0.2954971826
1845	0.2954230931
1846	0.2954177542
1847	0.2953314605
1848	0.2953279656
1849	0.2953202677
1850	0.2952033798
1851	0.29518964
1852	0.2951151831
1853	0.2950757565
1854	0.2950290337
1855	0.2949579404
1856	0.2948989961
1857	0.2948806864
1858	0.2948076424
1859	0.294805202
1860	0.2947275177
1861	0.2947187031
1862	0.2946382235
1863	0.2945297492
1864	0.2945228028
1865	0.2944072365
1866	0.2943918462
1867	0.2943272344
1868	0.2942782438
1869	0.2941447354
1870	0.2941422362
1871	0.2941100337
1872	0.2940038122
1873	0.2939952732
1874	0.2939923938
1875	0.2939840337
1876	0.2939569648
1877	0.2939505291
1878	0.2938197623
1879	0.2938079231
1880	0.2937785627
1881	0.2937323327
1882	0.2936675039
1883	0.2936451271
1884	0.293631666
1885	0.2935208077
1886	0.2934501176
1887	0.2934286611
1888	0.2933554767
1889	0.2933017822
1890	0.2932047048
1891	0.2931916679
1892	0.2931457664
1893	0.2931405242
1894	0.2931044172
1895	0.29305528
1896	0.2930283704
1897	0.2929584964
1898	0.2928511723
1899	0.2927395305
1900	0.2926150426
1901	0.2925903331
1902	0.2925417133
1903	0.2924086085
1904	0.2923705369
1905	0.2922429578
1906	0.2921677466
1907	0.2921543704
1908	0.2921191748
1909	0.2920913593
1910	0.2920878783
1911	0.2919773039
1912	0.291841642
1913	0.2916881668
1914	0.2916728523
1915	0.2916622982
1916	0.291612116
1917	0.291536379
1918	0.2914645763
1919	0.291415266
1920	0.2914122743
1921	0.2913444499
1922	0.2913421606
1923	0.2912594988
1924	0.2912201349
1925	0.2912011175
1926	0.2911456224
1927	0.2910401799
1928	0.2910110716
1929	0.2910028087
1930	0.2909402528
1931	0.2908958239
1932	0.2908614387
1933	0.2908468319
1934	0.2907405058
1935	0.2907381523
1936	0.2906596038
1937	0.2905511364
1938	0.2904870246
1939	0.2904331328
1940	0.2904100966
1941	0.2903858859
1942	0.2903303791
1943	0.2903212245
1944	0.290273509
1945	0.2902264928
1946	0.2901403927
1947	0.2901320648
1948	0.2900729121
1949	0.2899587263
1950	0.2898795905
1951	0.2898284669
1952	0.2897476411
1953	0.2897173662
1954	0.2897148487
1955	0.289658624
1956	0.2895623683
1957	0.2894918516
1958	0.2894216108
1959	0.2893526602
1960	0.2892852757
1961	0.289185614
1962	0.2890863448
1963	0.289080541
1964	0.2890554844
1965	0.2889781199
1966	0.2889348054
1967	0.2888317942
1968	0.2887074473
1969	0.2885600399
1970	0.2885567295
1971	0.2884244877
1972	0.2883745543
1973	0.2883690963
1974	0.2882924022
1975	0.2881869848
1976	0.2881445432
1977	0.2881132607
1978	0.2880498495
1979	0.2880155052
1980	0.2879503611
1981	0.287933378
1982	0.2878182061
1983	0.2876879871
1984	0.2875915014
1985	0.2874549625
1986	0.2873761284
1987	0.2872484254
1988	0.2872386205
1989	0.2871630532
1990	0.2870695189
1991	0.2870129582
1992	0.2868854981
1993	0.2867847321
1994	0.2867796652
1995	0.2866852513
1996	0.2866529968
1997	0.2866277995
1998	0.2866105263
1999	0.2864953487
2000	0.2864468036
2001	0.2864244818
2002	0.2863427213
2003	0.2863328739
2004	0.286264801
2005	0.2862623404
2006	0.2862516361
2007	0.286234466
2008	0.2861768526
2009	0.2860817222
2010	0.2859981482
2011	0.2859249582
2012	0.2858171861
2013	0.2858147633
2014	0.2857483785
2015	0.2857456572
2016	0.2857335048
2017	0.2856194512
2018	0.2856129079
2019	0.2855181154
2020	0.2855182657
2021	0.2854392739
2022	0.2853568205
2023	0.285352142
2024	0.2853267386
2025	0.2853209782
2026	0.2852437044
2027	0.2851664505
2028	0.2850349352
2029	0.2849231621
2030	0.2848980066
2031	0.2848870356
2032	0.2848655561
2033	0.2848013781
2034	0.2847818153
2035	0.2847532989
2036	0.2846892633
2037	0.284591868
2038	0.2845501139
2039	0.2845271981
2040	0.2844355408
2041	0.2844254525
2042	0.2843881407
2043	0.2843094106
2044	0.2842878474
2045	0.2842781797
2046	0.284196138
2047	0.2841841615
2048	0.2840884073
2049	0.284081107
2050	0.2840614254
2051	0.2839882443
2052	0.2839862191
2053	0.2838872899
2054	0.2838318119
2055	0.2837302647
2056	0.2837251071
2057	0.283585357
2058	0.2835230128
2059	0.2833451481
2060	0.2832396639
2061	0.2831772528
2062	0.2831108859
2063	0.2830877056
2064	0.2830227304
2065	0.2829516867
2066	0.2828221305
2067	0.282747897
2068	0.2827463646
2069	0.2826681682
2070	0.2826659834
2071	0.2826082458
2072	0.2825522431
2073	0.2825406888
2074	0.2825157598
2075	0.2825131591
2076	0.2824893391
2077	0.2824434089
2078	0.2822998693
2079	0.2822981752
2080	0.2822652605
2081	0.2822546676
2082	0.2821852457
2083	0.2821539571
2084	0.2819984003
2085	0.2819900036
2086	0.2819153742
2087	0.281879532
2088	0.2817681118
2089	0.2816732521
2090	0.2815940928
2091	0.281573392
2092	0.2814796877
2093	0.2813736689
2094	0.2813625806
2095	0.2812456122
2096	0.2811419132
2097	0.2810716969
2098	0.2809495037
2099	0.2809420303
2100	0.2809318737
2101	0.2808591973
2102	0.2808572892
2103	0.2807977551
2104	0.2807658467
2105	0.2806704631
2106	0.28055757
2107	0.2805074181
2108	0.2804485802
2109	0.2803332272
2110	0.2803073457
2111	0.2802238908
2112	0.2801958207
2113	0.280125078
2114	0.2801151912
2115	0.2800188756
2116	0.2799540232
2117	0.2798860983
2118	0.2798799832
2119	0.279753396
2120	0.2797515561
2121	0.2796836428
2122	0.2795968921
2123	0.2795156968
2124	0.2794341561
2125	0.2793235152
2126	0.2792833188
2127	0.2792047955
2128	0.2790961539
2129	0.2790360197
2130	0.2790147042
2131	0.278963492
2132	0.2788517336
2133	0.2787090908
2134	0.2786087595
2135	0.278542191
2136	0.2784882764
2137	0.2783767701
2138	0.2783747787
2139	0.2783165378
2140	0.2782346123
2141	0.2781617309
2142	0.2780838557
2143	0.278044598
2144	0.2779537535
2145	0.2778394535
2146	0.2778266225
2147	0.2778149594
2148	0.2777080492
2149	0.277641385
2150	0.2775531808
2151	0.2775026305
2152	0.2774490317
2153	0.2773686565
2154	0.2772612229
2155	0.2771400389
2156	0.277133529
2157	0.2771292155
2158	0.2770171208
2159	0.2770099236
2160	0.2769731417
2161	0.2769527967
2162	0.2769041924
2163	0.2768911382
2164	0.2768224347
2165	0.2768207306
2166	0.2767282943
2167	0.2765782524
2168	0.2764749514
2169	0.2764219817
2170	0.2763992299
2171	0.2763643886
2172	0.2763622574
2173	0.2763067586
2174	0.2762217565
2175	0.2761260606
2176	0.2760613762
2177	0.2760414233
2178	0.276021436
2179	0.2759666892
2180	0.2758838401
2181	0.2757479701
2182	0.2757068977
2183	0.275691816
2184	0.275679061
2185	0.2755954057
2186	0.2755132509
2187	0.2754204429
2188	0.2754044786
2189	0.2753636469
2190	0.2752626416
2191	0.2752296199
2192	0.2751758395
2193	0.2750415905
2194	0.2749437534
2195	0.2748901368
2196	0.2748159309
2197	0.2747602864
2198	0.2746214712
2199	0.2745668298
2200	0.2745617461
2201	0.2745471806
2202	0.2745010385
2203	0.2744846508
2204	0.2744829607
2205	0.2744788896
2206	0.2744672275
2207	0.2743641636
2208	0.2743623106
2209	0.2743477572
2210	0.2743363732
2211	0.274334734
2212	0.2742283495
2213	0.2742155227
2214	0.2741329592
2215	0.2741189541
2216	0.2740976236
2217	0.2740104928
2218	0.273974701
2219	0.2739386162
2220	0.2738446402
2221	0.2737609423
2222	0.2737480212
2223	0.2736783749
2224	0.2735843888
2225	0.273541202
2226	0.2734908371
2227	0.2734209381
2228	0.2733730258
2229	0.2733258462
2230	0.2732241087
2231	0.2731776571
2232	0.2731015916
2233	0.2730567099
2234	0.2729967033
2235	0.2729892528
2236	0.2728410441
2237	0.2727447513
2238	0.2726179468
2239	0.2725480312
2240	0.2724592106
2241	0.2723945057
2242	0.2722842669
2243	0.2721956385
2244	0.2721263609
2245	0.2720249113
2246	0.2719015838
2247	0.2717751972
2248	0.2717326582
2249	0.2716894018
2250	0.2715792538
2251	0.271504306
2252	0.2714312944
2253	0.2712887779
2254	0.2712512326
2255	0.2711992803
2256	0.271152164
2257	0.2711320266
2258	0.2711185658
2259	0.2710328985
2260	0.2709239012
2261	0.2708088239
2262	0.2707563825
2263	0.2706581633
2264	0.2706400018
2265	0.27062926
2266	0.2705236539
2267	0.2704390086
2268	0.270344468
2269	0.2702860224
2270	0.270244779
2271	0.270189845
2272	0.270069517
2273	0.2700507788
2274	0.2700135456
2275	0.2699535706
2276	0.2698831105
2277	0.269829496
2278	0.2697612614
2279	0.269672326
2280	0.2695800322
2281	0.2695427988
2282	0.2694826233
2283	0.2693570975
2284	0.2693339432
2285	0.2692699222
2286	0.2692285776
2287	0.2692184298
2288	0.2690993675
2289	0.2690320079
2290	0.268960658
2291	0.2689353294
2292	0.2688791219
2293	0.2688240902
2294	0.2687540833
2295	0.2686524038
2296	0.2685605588
2297	0.2685334916
2298	0.2684274305
2299	0.2682993553
2300	0.2682866862
2301	0.2682313881
2302	0.2681567923
2303	0.2680596935
2304	0.2679670876
2305	0.2679488241
2306	0.2678389401
2307	0.2677371508
2308	0.2675955525
2309	0.2675351229
2310	0.2674509625
2311	0.2674231563
2312	0.2673837504
2313	0.2673379067
2314	0.2672974044
2315	0.2672439275
2316	0.2671500929
2317	0.2670967712
2318	0.26695393
2319	0.2668889648
2320	0.2668626352
2321	0.2668492375
2322	0.266843285
2323	0.2667011389
2324	0.2666333497
2325	0.26662893
2326	0.266565846
2327	0.2664848575
2328	0.2664711794
2329	0.2664230872
2330	0.2663985455
2331	0.2663234792
2332	0.2661998948
2333	0.2661006341
2334	0.2660556313
2335	0.2659658928
2336	0.2659270837
2337	0.2658939568
2338	0.2658500272
2339	0.2658092343
2340	0.265638079
2341	0.2656146284
2342	0.2656090431
2343	0.2655159445
2344	0.2655115008
2345	0.265500801
2346	0.2654647786
2347	0.2654095293
2348	0.2653960134
2349	0.2653062724
2350	0.2652317303
2351	0.2651954784
2352	0.2651462962
2353	0.2650096881
2354	0.2649137105
2355	0.2648477926
2356	0.2648416376
2357	0.2647560755
2358	0.2646520983
2359	0.2646467132
2360	0.2646154982
2361	0.2645157484
2362	0.2643916565
2363	0.264355221
2364	0.2642742027
2365	0.2641869891
2366	0.2641013869
2367	0.2640432447
2368	0.2639518125
2369	0.2638320223
2370	0.2638259024
2371	0.2638245408
2372	0.2637813907
2373	0.2637547855
2374	0.263700853
2375	0.2636099187
2376	0.2635273065
2377	0.2634751283
2378	0.2634671114
2379	0.2634141217
2380	0.2633205924
2381	0.2633011454
2382	0.2632603644
2383	0.2632185751
2384	0.2631702344
2385	0.2630902339
2386	0.2629767416
2387	0.2628775061
2388	0.2628595733
2389	0.262741491
2390	0.2626243086
2391	0.2625779843
2392	0.2624761682
2393	0.2623672493
2394	0.2623117744
2395	0.2622613813
2396	0.2622344352
2397	0.2621852535
2398	0.262106165
2399	0.2620335488
2400	0.2619377768
2401	0.2619119114
2402	0.2618886456
2403	0.2618046442
2404	0.26175606
2405	0.261641798
2406	0.2615741843
2407	0.2615138094
2408	0.2614737562
2409	0.261369821
2410	0.2612845737
2411	0.2611848434
2412	0.2611837953
2413	0.2611270552
2414	0.2610797123
2415	0.2610640091
2416	0.2610376535
2417	0.2609625377
2418	0.2608765166
2419	0.2607546223
2420	0.2607065744
2421	0.2606703181
2422	0.2606417879
2423	0.2605309699
2424	0.2604108996
2425	0.2603264959
2426	0.260233867
2427	0.2601432395
2428	0.2600853144
2429	0.2600504425
2430	0.260007227
2431	0.2599425328
2432	0.2598443355
2433	0.2597905173
2434	0.2596638962
2435	0.2595917165
2436	0.2594714075
2437	0.2594253829
2438	0.2594208132
2439	0.259404609
2440	0.259372042
2441	0.2592324635
2442	0.2591544707
2443	0.259056717
2444	0.259053667
2445	0.2589936546
2446	0.2589029031
2447	0.2588637648
2448	0.2588352844
2449	0.2587453644
2450	0.2587280815
2451	0.2586741919
2452	0.2586244104
2453	0.2585643443
2454	0.2585392126
2455	0.2584781283
2456	0.2583734187
2457	0.258347748
2458	0.2582199776
2459	0.2581889556
2460	0.2581342738
2461	0.2581014528
2462	0.2580189491
2463	0.2579266944
2464	0.2578853052
2465	0.2578654249
2466	0.2576877908
2467	0.2575873983
2468	0.257511493
2469	0.2574475606
2470	0.2573887297
2471	0.2572989064
2472	0.2572249215
2473	0.2571074674
2474	0.2570685602
2475	0.2570336947
2476	0.256976866
2477	0.2569205154
2478	0.2568382544
2479	0.2567992035
2480	0.2567669613
2481	0.2567151842
2482	0.2566897232
2483	0.256618648
2484	0.2565938656
2485	0.2565306891
2486	0.2564925588
2487	0.256476281
2488	0.2564364753
2489	0.2563791215
2490	0.2562795173
2491	0.2562444809
2492	0.2561334473
2493	0.2561271216
2494	0.2560232034
2495	0.2559901183
2496	0.2559347567
2497	0.2558327777
2498	0.2557567031
2499	0.2557516409
2500	0.2556865667
2501	0.2556194713
2502	0.2556100996
2503	0.2555744466
2504	0.2555039356
2505	0.2554956109
2506	0.2554599112
2507	0.2554182557
2508	0.2553757024
2509	0.2553538669
2510	0.2552799265
2511	0.2552524693
2512	0.2552118362
2513	0.2551462622
2514	0.2551096884
2515	0.2550193978
2516	0.2549597075
2517	0.2548832883
2518	0.2547850045
2519	0.2547822314
2520	0.2547165534
2521	0.2546088833
2522	0.2545212636
2523	0.2544826969
2524	0.2544671509
2525	0.2543942222
2526	0.2542851534
2527	0.2542574019
2528	0.2542370924
2529	0.2542001286
2530	0.2541701491
2531	0.2541114861
2532	0.2540542201
2533	0.2539651709
2534	0.2539430389
2535	0.2539021363
2536	0.2538922566
2537	0.2538123712
2538	0.2537142791
2539	0.2536929765
2540	0.2536511382
2541	0.2536095227
2542	0.2535208244
2543	0.2534883807
2544	0.2534374438
2545	0.2534001828
2546	0.2533145592
2547	0.253286533
2548	0.2532533404
2549	0.2531699994
2550	0.2531462854
2551	0.2531070116
2552	0.2530711746
2553	0.25301127
2554	0.2529228495
2555	0.2527822338
2556	0.2527002569
2557	0.2526672959
2558	0.2526258463
2559	0.2525830498
2560	0.2524579822
2561	0.2523936085
2562	0.2523636909
2563	0.2522876652
2564	0.2522251201
2565	0.2522026061
2566	0.2521637815
2567	0.2521128908
2568	0.2520504633
2569	0.252010047
2570	0.2519731214
2571	0.2519063084
2572	0.2518729616
2573	0.2518447225
2574	0.2518289289
2575	0.2517597412
2576	0.2517038022
2577	0.2516202418
2578	0.2515835999
2579	0.2515588908
2580	0.2515208028
2581	0.2514265645
2582	0.2514239406
2583	0.2514053523
2584	0.2513529458
2585	0.2513136201
2586	0.251237215
2587	0.2511383867
2588	0.2511071558
2589	0.2510945593
2590	0.251055913
2591	0.251020268
2592	0.25091185
2593	0.2508489878
2594	0.2508237094
2595	0.2508032086
2596	0.250760104
2597	0.2507257179
2598	0.2507110364
2599	0.2506204601
2600	0.250544744
2601	0.2505060128
2602	0.2504794633
2603	0.2503640915
2604	0.2503334637
2605	0.2502208256
2606	0.25017353
2607	0.2501507597
2608	0.250121073
2609	0.2500380296
2610	0.2500114581
2611	0.2499288421
2612	0.2498999078
2613	0.2497985616
2614	0.2497414522
2615	0.2497079505
2616	0.2496655922
2617	0.2495676164
2618	0.2494158343
2619	0.2493811458
2620	0.2493304641
2621	0.2493080143
2622	0.2492588712
2623	0.2492174586
2624	0.2491964683
2625	0.2491203885
2626	0.249101735
2627	0.249079392
2628	0.2490463865
2629	0.248980503
2630	0.2488912945
2631	0.24884334
2632	0.2487523328
2633	0.2487395095
2634	0.248723416
2635	0.2486521456
2636	0.2486175549
2637	0.2485970592
2638	0.2485620443
2639	0.2485329439
2640	0.2485030135
2641	0.2484510491
2642	0.2483217744
2643	0.2482088963
2644	0.2480964951
2645	0.2480596212
2646	0.2480298886
2647	0.2480043797
2648	0.2479098468
2649	0.2478706456
2650	0.2478021908
2651	0.247798066
2652	0.2477525733
2653	0.2477234654
2654	0.247661069
2655	0.2476203482
2656	0.247535107
2657	0.2474777585
2658	0.2474043684
2659	0.247353301
2660	0.2473044835
2661	0.2472637927
2662	0.2471553163
2663	0.2470684271
2664	0.2470261142
2665	0.2469905986
2666	0.2468697565
2667	0.246850676
2668	0.246812362
2669	0.2467912446
2670	0.2467295343
2671	0.2467026943
2672	0.2466656117
2673	0.246629369
2674	0.2465585224
2675	0.2464976933
2676	0.2463936948
2677	0.2463378836
2678	0.2463019632
2679	0.2462603345
2680	0.2461761583
2681	0.246155332
2682	0.2460985008
2683	0.2460167181
2684	0.2459589069
2685	0.2459032321
2686	0.2458495755
2687	0.2458167935
2688	0.2457964296
2689	0.2457787815
2690	0.2457475984
2691	0.2456844114
2692	0.245596665
2693	0.2455765867
2694	0.2455404471
2695	0.2455126554
2696	0.2454719742
2697	0.2454257833
2698	0.2453519878
2699	0.2453073005
2700	0.2452452975
2701	0.2451549615
2702	0.2450645138
2703	0.2449321355
2704	0.2448777435
2705	0.2448373771
2706	0.2447505509
2707	0.2447242619
2708	0.2446457299
2709	0.2446304253
2710	0.2445687868
2711	0.2444759489
2712	0.2444473051
2713	0.2443987986
2714	0.2443676909
2715	0.2442784368
2716	0.2442524308
2717	0.2442245038
2718	0.2442013466
2719	0.2441722602
2720	0.2441622102
2721	0.2441346467
2722	0.2441114821
2723	0.2440725845
2724	0.2440084334
2725	0.2439963724
2726	0.2438795253
2727	0.2438081423
2728	0.2437077522
2729	0.2436418915
2730	0.2435513436
2731	0.2434750558
2732	0.2433946297
2733	0.2433715682
2734	0.2433462996
2735	0.2433027186
2736	0.2432758546
2737	0.2432662332
2738	0.2431862933
2739	0.2430914357
2740	0.2430549444
2741	0.2430196624
2742	0.2429769047
2743	0.2428774589
2744	0.2428548353
2745	0.2427358022
2746	0.2426890899
2747	0.2426722264
2748	0.2425703506
2749	0.2425437068
2750	0.2425029003
2751	0.2424286185
2752	0.2423614006
2753	0.2423385325
2754	0.2422555581
2755	0.2421621965
2756	0.2421190106
2757	0.2420259503
2758	0.2420191754
2759	0.2419980787
2760	0.2419074709
2761	0.2418562829
2762	0.2418282853
2763	0.2417456348
2764	0.2416794491
2765	0.2416462995
2766	0.2416018545
2767	0.2415131446
2768	0.2414659495
2769	0.2414319399
2770	0.2414137826
2771	0.2413594644
2772	0.2413356111
2773	0.2412751497
2774	0.2412205034
2775	0.2411731826
2776	0.2410828544
2777	0.2410367064
2778	0.2410069804
2779	0.2409698197
2780	0.24095394
2781	0.2409337474
2782	0.2408789987
2783	0.2407905791
2784	0.2407204791
2785	0.2407004049
2786	0.2406735335
2787	0.2406200972
2788	0.2405739307
2789	0.2405293914
2790	0.240510284
2791	0.2404546472
2792	0.2403798189
2793	0.2403406893
2794	0.2403278831
2795	0.2402584633
2796	0.2402331248
2797	0.2401625457
2798	0.2400918971
2799	0.2399905748
2800	0.2399657167
2801	0.239861814
2802	0.2398165514
2803	0.2397754404
2804	0.2397425746
2805	0.2396921206
2806	0.2396800505
2807	0.2396238098
2808	0.2395788133
2809	0.2395599681
2810	0.2395284622
2811	0.2394873994
2812	0.239378646
2813	0.2393245017
2814	0.2393080114
2815	0.2392872189
2816	0.2392157188
2817	0.2391124514
2818	0.2390859922
2819	0.239026413
2820	0.2389681874
2821	0.238946933
2822	0.2389276977
2823	0.2388717129
2824	0.2388517899
2825	0.2388156942
2826	0.2387991774
2827	0.2386811627
2828	0.2386441065
2829	0.2385244284
2830	0.2384972925
2831	0.2384658816
2832	0.2384250749
2833	0.2383952219
2834	0.2383768897
2835	0.2382441281
2836	0.2381947278
2837	0.2381592736
2838	0.2380791873
2839	0.2380409745
2840	0.2379896052
2841	0.2379577957
2842	0.2379355569
2843	0.2378262988
2844	0.2378107795
2845	0.2377578628
2846	0.2377345145
2847	0.2376801142
2848	0.237597253
2849	0.2375646311
2850	0.2375314557
2851	0.237509631
2852	0.2374035468
2853	0.2373474393
2854	0.2372987917
2855	0.2372279114
2856	0.2371833309
2857	0.2371149322
2858	0.2370730463
2859	0.2370469376
2860	0.2370089603
2861	0.2369534324
2862	0.2369341249
2863	0.2368931391
2864	0.2368330289
2865	0.236805645
2866	0.2367614881
2867	0.2367442574
2868	0.2367241919
2869	0.2366760933
2870	0.2366419728
2871	0.2365333006
2872	0.2364661839
2873	0.2363917709
2874	0.2363370714
2875	0.2362930442
2876	0.2362692084
2877	0.2361986491
2878	0.2361430853
2879	0.2361254811
2880	0.236089062
2881	0.2360660942
2882	0.2359385591
2883	0.23590499
2884	0.2358686545
2885	0.235743734
2886	0.2357109229
2887	0.235654224
2888	0.2356295611
2889	0.2355289748
2890	0.2355039493
2891	0.2354550752
2892	0.2354142665
2893	0.2353708746
2894	0.2352779987
2895	0.2352572704
2896	0.2351982822
2897	0.2351506474
2898	0.2350279345
2899	0.2350139472
2900	0.2349629806
2901	0.2349146657
2902	0.2348629193
2903	0.2348037941
2904	0.2347390447
2905	0.2346581663
2906	0.2346452921
2907	0.2346239742
2908	0.234546141
2909	0.2345066932
2910	0.2344583182
2911	0.234406019
2912	0.2343430967
2913	0.2342929898
2914	0.2342668479
2915	0.2342196308
2916	0.2342027839
2917	0.2341826463
2918	0.2341109361
2919	0.2340495649
2920	0.2339903221
2921	0.2339805211
2922	0.2339682279
2923	0.2339081223
2924	0.2338345758
2925	0.2338278354
2926	0.2338016249
